catchment,site,id,type,rank,date,total_capacity,production,liquid_capacity,cake_capacity
BLACKBURN MEADOWS/STW,ASTWITH/STW,24,STW,1,19/07/2020,0.006,0.00102,0,0
BRIDLINGTON/STW,ATWICK/NO 2 STW,25,STW,1,19/07/2020,0.036,0.00612,0,0
BRADFORD ESHOLT/NO 2 STW,AYSGARTH FALLS/STW,26,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,AYSGARTH/STW,27,STW,1,19/07/2020,0.024,0.00408,0,0
BRADFORD ESHOLT/NO 2 STW,BAGBY/STW,28,STW,1,19/07/2020,0.068,0.01156,0,0
BRADFORD ESHOLT/NO 2 STW,BAINBRIDGE/STW,29,STW,1,19/07/2020,0.058,0.00986,0,0
SANDALL/STW,BALBY/STW,30,STF/T,2,19/07/2020,2.08,1.04,1,0
BRADFORD ESHOLT/NO 2 STW,BALDERSBY ST JAMES/STW,31,STW,1,19/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,BALDERSBY/STW,32,STW,1,19/07/2020,0.028,0.00476,0,0
YORK NABURN/STW,BARLBY/STW,33,STW,1,19/07/2020,1.134,0.19278,0,0
OLD WHITTINGTON/STW,BARLOW/STW,34,STW,1,19/07/2020,0.12,0.0204,0,0
KNOSTROP/STW,BARMBY BANKFIELD/STW,35,STW,1,19/07/2020,0.03,0.0051,0,0
KNOSTROP/STW,BARNBURGH/STW,36,STW,1,19/07/2020,0.014,0.00238,0,0
DEWSBURY/STW,BARR LANE/STW,37,STW,1,19/07/2020,0.006,0.00102,0,0
HUDDERSFIELD/NO 2 STF,BARSEY GREEN/STW,38,STW,1,19/07/2020,0.01,0.0017,0,0
YORK NABURN/STW,BARTON LE WILLOW/STW,39,STW,1,19/07/2020,0.022,0.00374,0,0
CALDER VALE/STW,BARWICK IN ELMET/STW,40,STW,1,19/07/2020,0.472,0.08024,0,0
BRADFORD ESHOLT/NO 2 STW,BEAMSLEY/STW,41,STW,1,19/07/2020,0.024,0.00408,0,0
SANDALL/STW,BEARSWOOD GROVE/STW,42,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,BECKWITHSHAW/STW,43,STW,1,19/07/2020,0.028,0.00476,0,0
BRADFORD ESHOLT/NO 2 STW,BEDALE/STW,44,STW,1,19/07/2020,0.75,0.1275,0,0
HULL/STW,BEEFORD/STW,45,STW,1,19/07/2020,0.24,0.0408,0,0
HUDDERSFIELD/NO 2 STF,BEGGARINGTON/STW,46,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,BELL BUSK/STW,47,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,BELLERBY/STW,48,STW,1,19/07/2020,0.056,0.00952,0,0
BRADFORD ESHOLT/NO 2 STW,BEN RHYDDING/STW,49,STW,1,19/07/2020,0.58,0.0986,0,0
SANDALL/STW,BENTLEY/STW,50,STW,1,19/07/2020,2.858,0.48586,0,0
YORK NABURN/STW,BEVERLEY ROAD NORTON/STW,51,STW,1,19/07/2020,0.02,0.0034,0,0
HULL/STW,BEVERLEY/STW,52,STF/D,3,19/07/2020,5.932499258,2.7,0,0
BRIDLINGTON/STW,BEWHOLME/STW,53,STW,1,19/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,BISHOP MONKTON/NO 2 STW,54,STW,1,19/07/2020,0.104,0.01768,0,0
YORK NABURN/STW,BISHOP WILTON/STW,55,STW,1,19/07/2020,0.062,0.01054,0,0
BLACKBURN MEADOWS/STW,BLACKBURN MEADOWS/STW,56,STC,4,19/07/2020,50,33.868,12.4,6.6
BRADFORD ESHOLT/NO 2 STW,BLAND HILL/STW,57,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,BLUBBERHOUSES HALL/STW,58,STW,1,19/07/2020,0.02,0.0034,0,0
HUDDERSFIELD/NO 2 STF,BLUBBERHOUSES/STW,59,STW,1,19/07/2020,0.012,0.00204,0,0
BLACKBURN MEADOWS/STW,BOLSOVER/STW,60,STW,1,19/07/2020,1.496,0.25432,0,0
ALDWARKE/STW,BOLTON ON DEARNE/STW,61,STW,1,19/07/2020,3.22,0.5474,0,0
BRADFORD ESHOLT/NO 2 STW,BOROUGHBRIDGE/NO 2 STW,62,STW,1,19/07/2020,1.294,0.21998,0,0
BRADFORD ESHOLT/NO 2 STW,BORROWBY/STW,63,STW,1,19/07/2020,0.092,0.01564,0,0
YORK NABURN/STW,BOTTON/STW,64,STW,1,19/07/2020,0.042,0.00714,0,0
BRADFORD ESHOLT/NO 2 STW,BRADFORD ESHOLT/NO 2 STW,65,STC,4,19/07/2020,75,34.59,18.6,26.4
YORK NABURN/STW,BRANDESBURTON/STW,66,STW,1,19/07/2020,0.322,0.05474,0,0
YORK NABURN/STW,BRANDSBY/STW,67,STW,1,19/07/2020,0.002,0.00034,0,0
KNOSTROP/STW,BRAWBY/STW,68,STW,1,19/07/2020,0.022,0.00374,0,0
HULL/STW,BRAYTON JUNCTION/STW,69,STW,1,19/07/2020,0.002,0.00034,0,0
HULL/STW,BRENTWOOD/STW,70,STW,1,19/07/2020,0.02,0.0034,0,0
BRIDLINGTON/STW,BRIDLE COTTAGE/STW,71,STW,1,19/07/2020,0.02,0.0034,0,0
BRIDLINGTON/STW,BRIDLINGTON/STW,72,STC,4,19/07/2020,8,3.369,3.1,0
HUDDERSFIELD/NO 2 STF,HUDDERSFIELD/NO 2 STF,73,STF/D,3,19/07/2020,55,20.187,2,0
BRADFORD ESHOLT/NO 2 STW,BROUGHTON/STW,74,STW,1,19/07/2020,0.014,0.00238,0,0
HULL/STW,BRYHERSTONES/STW,75,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,BUBWITH/STW,76,STW,1,19/07/2020,0.138,0.02346,0,0
BRADFORD ESHOLT/NO 2 STW,BUCKDEN/STW,77,STW,1,19/07/2020,0.024,0.00408,0,0
YORK NABURN/STW,BUGTHORPE/STW,78,STW,1,19/07/2020,0.012,0.00204,0,0
YORK NABURN/STW,BURLEY IN WHARFEDALE/STW,79,STW,1,19/07/2020,1.722,0.29274,0,0
BRADFORD ESHOLT/NO 2 STW,BURN/STW,80,STW,1,19/07/2020,0.048,0.00816,0,0
KNOSTROP/STW,BURNSALL/STW,81,STW,1,19/07/2020,0.022,0.00374,0,0
BRADFORD ESHOLT/NO 2 STW,BURRILL/NO 2 STW,82,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,BURTERSETT/STW,83,STW,1,19/07/2020,0.018,0.00306,0,0
BRADFORD ESHOLT/NO 2 STW,BURTON AGNES SOUTH/STW,84,STW,1,19/07/2020,0.01,0.0017,0,0
BRIDLINGTON/STW,BURTON AGNES/STW,85,STW,1,19/07/2020,0.012,0.00204,0,0
BRIDLINGTON/STW,BURTON FLEMING/STW,86,STW,1,19/07/2020,0.026,0.00442,0,0
BRIDLINGTON/STW,BURTON PIDSEA/STW,87,STW,1,19/07/2020,0.122,0.02074,0,0
HULL/STW,BURYTHORPE/STW,88,STW,1,19/07/2020,0.022,0.00374,0,0
YORK NABURN/STW,BUTTERCRAMBE/STW,89,STW,1,19/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,CADEBY/STW,90,STW,1,19/07/2020,0.028,0.00476,0,0
CALDER VALE/STW,CALDER VALE/STW,91,STC,4,19/07/2020,14.5,8.57,4.65,0
HUDDERSFIELD/NO 2 STF,CARLECOTES/STW,92,STW,1,19/07/2020,0.008,0.00136,0,0
KNOSTROP/STW,CARLETON/STW,93,STF/T,2,19/07/2020,0.896,0.448,1,0
BRADFORD ESHOLT/NO 2 STW,CARLTON HUSTHWAITE/STW,94,STW,1,19/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,CARLTON MELMERBY/STW,95,STW,1,19/07/2020,0.042,0.00714,0,0
BRADFORD ESHOLT/NO 2 STW,CARPERBY/STW,96,STW,1,19/07/2020,0.036,0.00612,0,0
BRADFORD ESHOLT/NO 2 STW,CARTHORPE/STW,97,STW,1,19/07/2020,0.134,0.02278,0,0
BRADFORD ESHOLT/NO 2 STW,CASTLE BOLTON/STW,98,STW,1,19/07/2020,0.06,0.0102,0,0
KNOSTROP/STW,CASTLEFORD/STW,99,STF/D,3,19/07/2020,4.159463309,2.715,2,0
HULL/STW,CATFOSS/STW,100,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,CATTAL/STW,101,STW,1,19/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,CATTERICK VILLAGE/STW,102,STW,1,19/07/2020,0.322,0.05474,0,0
BRADFORD ESHOLT/NO 2 STW,CATTON/STW,103,STW,1,19/07/2020,0.01,0.0017,0,0
LUNDWOOD/STW,CAWTHORNE/STW,104,STW,1,19/07/2020,0.118,0.02006,0,0
BRADFORD ESHOLT/NO 2 STW,CB TERRACE/STW,105,STW,1,19/07/2020,0.002,0.00034,0,0
KNOSTROP/STW,CHAPEL HADDLESEY/STW,106,STW,1,19/07/2020,0.04,0.0068,0,0
SANDALL/STW,CHAPEL LANE/STW,107,STW,1,19/07/2020,0.008,0.00136,0,0
LUNDWOOD/STW,CHEESEBOTTOM/STW,108,STW,1,19/07/2020,1.776,0.30192,0,0
HULL/STW,CHERRY BURTON/STW,109,STW,1,19/07/2020,0.33,0.0561,0,0
BLACKBURN MEADOWS/STW,CHESTERFIELD RD/STW,110,STW,1,19/07/2020,0.004,0.00068,0,0
CALDER VALE/STW,CHEVET TERRACE/NO 2 STW,111,STW,1,19/07/2020,0.004,0.00068,0,0
DEWSBURY/STW,CLAPHOUSE FOLD/STW,112,STW,1,19/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,CLAXTON/STW,113,STW,1,19/07/2020,0.026,0.00442,0,0
DEWSBURY/STW,CLAYTON WEST/STW,114,STW,1,19/07/2020,3.002,0.51034,0,0
KNOSTROP/STW,CLAYTON/STW,115,STW,1,19/07/2020,0.03,0.0051,0,0
ALDWARKE/STW,CLIFTON/STW,116,STW,1,19/07/2020,0.024,0.00408,0,0
BRADFORD ESHOLT/NO 2 STW,COLBURN/STW,117,STF/T,2,19/07/2020,4.931506849,1.282,4,0
CALDER VALE/STW,COLD HIENDLEY/STW,118,STW,1,19/07/2020,0.792,0.13464,0,0
BRADFORD ESHOLT/NO 2 STW,COLD KIRBY/NO 2 STW,119,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,COMMONDALE/STW,120,STW,1,19/07/2020,0.01,0.0017,0,0
YORK NABURN/STW,CONEYSTHORPE/STW,121,STW,1,19/07/2020,0.032,0.00544,0,0
BRADFORD ESHOLT/NO 2 STW,CONISTON COLD/STW,122,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,CONISTONE/STW,123,STW,1,19/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,CONSTABLE BURTON/STW,124,STW,1,19/07/2020,0.018,0.00306,0,0
HULL/STW,CORNER COTTAGE/STW,125,STW,1,19/07/2020,0.02,0.0034,0,0
HULL/STW,COUNCIL HOUSES/STW,126,STW,1,19/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,COUNTERSETT/STW,127,STW,1,19/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,COWESBY/STW,128,STW,1,19/07/2020,0.004,0.00068,0,0
DEWSBURY/STW,COXLEY LANE/STW,129,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,COXWOLD/STW,130,STW,1,19/07/2020,0.024,0.00408,0,0
BRADFORD ESHOLT/NO 2 STW,CRAKEHALL/STW,131,STW,1,19/07/2020,0.072,0.01224,0,0
YORK NABURN/STW,CRAMBE/STW,132,STW,1,19/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,CRAMBECK VILLAGE/STW,133,STW,1,19/07/2020,0.024,0.00408,0,0
LUNDWOOD/STW,CRANE MOOR/STW,134,STW,1,19/07/2020,0.086,0.01462,0,0
YORK NABURN/STW,CRAYKE/STW,135,STW,1,19/07/2020,0.056,0.00952,0,0
KNOSTROP/STW,CRIDLING STUBBS/STW,136,STW,1,19/07/2020,0.022,0.00374,0,0
CALDER VALE/STW,CROFTON/STW,137,STW,1,19/07/2020,1.24,0.2108,0,0
HUDDERSFIELD/NO 2 STF,CROW EDGE/STW,138,STW,1,19/07/2020,0.04,0.0068,0,0
KNOSTROP/STW,CUDWORTH/NO 2 STW,139,STW,1,19/07/2020,1.27,0.2159,0,0
BRADFORD ESHOLT/NO 2 STW,CUNDALL/STW,140,STW,1,19/07/2020,0.016,0.00272,0,0
BRADFORD ESHOLT/NO 2 STW,DALTON ELDMIRE/STW,141,STF/T,2,19/07/2020,0.36,0.18,1,0
BRADFORD ESHOLT/NO 2 STW,DANBY WISKE/STW,142,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,DANBY/STW,143,STW,1,19/07/2020,0.132,0.02244,0,0
OLD WHITTINGTON/STW,DANESMOOR/STW,144,STW,1,19/07/2020,0.952,0.16184,0,0
KNOSTROP/STW,DARFIELD/NO 2 STW,145,STF/T,2,19/07/2020,1.192,0.596,1,0
BRADFORD ESHOLT/NO 2 STW,DARLEY/STW,146,STW,1,19/07/2020,0.276,0.04692,0,0
KNOSTROP/STW,DARTON/STW,147,STW,1,19/07/2020,3.332,0.56644,0,0
CALDER VALE/STW,DAW LANE/STW,148,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,DEIGHTON GROVE/STW,149,STW,1,19/07/2020,0.004,0.00068,0,0
ALDWARKE/STW,DENABY/STW,150,STF/T,2,19/07/2020,4.146,2.073,1,0
BRADFORD ESHOLT/NO 2 STW,DENHOLME/NO 2 STW,151,STW,1,19/07/2020,0.46,0.0782,0,0
DEWSBURY/STW,DEWSBURY/STW,152,STF/D,3,19/07/2020,30,22.653,0.5,0
YORK NABURN/STW,DISHFORTH/STW,153,STW,1,19/07/2020,0.088,0.01496,0,0
BRADFORD ESHOLT/NO 2 STW,DOWLEY GAP/STW,154,STW,1,19/07/2020,5.138,0.87346,0,0
BRADFORD ESHOLT/NO 2 STW,DOWNHOLME/STW,155,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,DRAUGHTON/STW,156,STW,1,19/07/2020,0.048,0.00816,0,0
KNOSTROP/STW,DRAX/STW,157,STW,1,19/07/2020,0.048,0.00816,0,0
HULL/STW,DRIFFIELD/STW,158,STF/T,2,19/07/2020,2.032,1.016,1,0
OLD WHITTINGTON/STW,DRONFIELD/STW,159,STW,1,19/07/2020,3.62,0.6154,0,0
YORK NABURN/STW,DUGGLEBY/STW,160,STW,1,19/07/2020,0.024,0.00408,0,0
HUDDERSFIELD/NO 2 STF,DUNFORD BRIDGE/STW,161,STW,1,19/07/2020,0.006,0.00102,0,0
BLACKBURN MEADOWS/STW,DUNGWORTH/STW,162,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,DUNKESWICK/STW,163,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,EARBY/STW,164,STW,1,19/07/2020,1.028,0.17476,0,0
HULL/STW,EASINGTON/STW,165,STW,1,19/07/2020,0.108,0.01836,0,0
YORK NABURN/STW,EASINGWOLD/STW,166,STW,1,19/07/2020,0.79,0.1343,0,0
YORK NABURN/STW,EAST BARNBY/STW,167,STW,1,19/07/2020,0.01,0.0017,0,0
BRADFORD ESHOLT/NO 2 STW,EAST CARLTON/STW,168,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,EAST COWTON/STW,169,STW,1,19/07/2020,0.068,0.01156,0,0
BRADFORD ESHOLT/NO 2 STW,EAST HAUXWELL/STW,170,STW,1,19/07/2020,0.006,0.00102,0,0
HULL/STW,EAST HESLERTON/STW,171,STW,1,19/07/2020,0.046,0.00782,0,0
BRADFORD ESHOLT/NO 2 STW,EAST MARTON/STW,172,STW,1,19/07/2020,0.03,0.0051,0,0
HUDDERSFIELD/NO 2 STF,EASTWOOD/STW,173,STW,1,19/07/2020,1.994,0.33898,0,0
KNOSTROP/STW,ECCUP/STW,174,STW,1,19/07/2020,0.002,0.00034,0,0
KNOSTROP/STW,ECCUP/WTW STW,175,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,EGGBOROUGH/STW,176,STW,1,19/07/2020,0.77,0.1309,0,0
YORK NABURN/STW,EGTON BRIDGE/STW,177,STW,1,19/07/2020,0.048,0.00816,0,0
BRADFORD ESHOLT/NO 2 STW,ELLERBECK/STW,178,STW,1,19/07/2020,0.002,0.00034,0,0
HULL/STW,ELLERKER/NO 2 STW,179,STW,1,19/07/2020,1.422,0.24174,0,0
YORK NABURN/STW,ELLERTON/STW,180,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,ELLINGSTRING/STW,181,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,ELVINGTON/STW,182,STW,1,19/07/2020,0.172,0.02924,0,0
YORK NABURN/STW,ELVINGTON/WTW STW,183,STW,1,19/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,EMBSAY/STW,184,STW,1,19/07/2020,1.43,0.2431,0,0
YORK NABURN/STW,ESCRICK/STW,185,STW,1,19/07/2020,0.236,0.04012,0,0
BLACKBURN MEADOWS/STW,EWDEN VILLAGE/STW,186,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,FARLINGTON/STW,187,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,FEARBY/STW,188,STW,1,19/07/2020,0.026,0.00442,0,0
BRADFORD ESHOLT/NO 2 STW,FELIXKIRK PIPER HILL/STW,189,STW,1,19/07/2020,0.002,0.00034,0,0
HULL/STW,FILEY/STW,190,STF/T,2,19/07/2020,1.484,0.742,1,0
BRADFORD ESHOLT/NO 2 STW,FINGHALL/STW,191,STW,1,19/07/2020,0.024,0.00408,0,0
YORK NABURN/STW,FIRBY/STW,192,STW,1,19/07/2020,0.004,0.00068,0,0
BRIDLINGTON/STW,FLAMBOROUGH VILLAGE/STW,193,STF/T,2,19/07/2020,0.706,0.353,1,0
BRADFORD ESHOLT/NO 2 STW,FLAPPIT SPRING/STW,194,STW,1,19/07/2020,0.004,0.00068,0,0
YORK NABURN/STW,FLASK INN/STW,195,STW,1,19/07/2020,0.042,0.00714,0,0
BRADFORD ESHOLT/NO 2 STW,FLAWITH/STW,196,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,FLAXTON/STW,197,STW,1,19/07/2020,0.034,0.00578,0,0
KNOSTROP/STW,FOGGATHORPE/STW,198,STW,1,19/07/2020,0.026,0.00442,0,0
HULL/STW,FOLKTON/STW,199,STW,1,19/07/2020,0.396,0.06732,0,0
HULL/STW,FOSTON ON THE WOLDS/STW,200,STW,1,19/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,FOSTON/STW,201,STW,1,19/07/2020,0.05,0.0085,0,0
BRADFORD ESHOLT/NO 2 STW,FOULRIDGE/STW,202,STW,1,19/07/2020,0.166,0.02822,0,0
HULL/STW,FOXHOLES/STW,203,STW,1,19/07/2020,0.032,0.00544,0,0
YORK NABURN/STW,FRIDAYTHORPE/STW,204,STW,1,19/07/2020,0.044,0.00748,0,0
YORK NABURN/STW,GANTON/STW,205,STW,1,19/07/2020,0.022,0.00374,0,0
DEWSBURY/STW,GARFORTH/STW,206,STW,1,19/07/2020,6.13,1.0421,0,0
BRADFORD ESHOLT/NO 2 STW,GARGRAVE/STW,207,STW,1,19/07/2020,0.294,0.04998,0,0
HULL/STW,GARTON WOLDS/STW,208,STW,1,19/07/2020,0.036,0.00612,0,0
BRADFORD ESHOLT/NO 2 STW,GAYLES/STW,209,STW,1,19/07/2020,0.028,0.00476,0,0
HUDDERSFIELD/NO 2 STF,GIBB LANE/STW,210,STW,1,19/07/2020,0.004,0.00068,0,0
HULL/STW,GILBERDYKE/STW,211,STW,1,19/07/2020,0.442,0.07514,0,0
YORK NABURN/STW,GILLAMOOR/STW,212,STW,1,19/07/2020,0.032,0.00544,0,0
YORK NABURN/STW,GILLING EAST/STW,213,STW,1,19/07/2020,0.036,0.00612,0,0
BRADFORD ESHOLT/NO 2 STW,GILLING WEST/STW,214,STW,1,19/07/2020,0.052,0.00884,0,0
YORK NABURN/STW,GLAISDALE/STW,215,STW,1,19/07/2020,0.06,0.0102,0,0
YORK NABURN/STW,GOATHLAND/NO 3 STW,216,STW,1,19/07/2020,0.054,0.00918,0,0
DEWSBURY/STW,GOOLE RAWCLIFFE/STW,217,STW,1,19/07/2020,0.256,0.04352,0,0
KNOSTROP/STW,GOOLE/STW,218,STF/D,3,19/07/2020,2.78500667,1.471,0,0
DEWSBURY/STW,GRANGE LANE/STW,219,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,GRANTLEY/STW,220,STW,1,19/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,GRASSINGTON/STW,221,STW,1,19/07/2020,0.284,0.04828,0,0
YORK NABURN/STW,GREAT BARUGH/STW,222,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,GREAT EDSTONE/STW,223,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,GREAT HABTON/STW,224,STW,1,19/07/2020,0.026,0.00442,0,0
HULL/STW,GREAT HATFIELD/NO 2 STW,225,STW,1,19/07/2020,0.018,0.00306,0,0
BRADFORD ESHOLT/NO 2 STW,GREAT LANGTON/STW,226,STW,1,19/07/2020,0.012,0.00204,0,0
BRADFORD ESHOLT/NO 2 STW,GREAT SMEATON/NO 1 STW,227,STW,1,19/07/2020,0.03,0.0051,0,0
BRADFORD ESHOLT/NO 2 STW,GREAT SMEATON/NO 2 STW,228,STW,1,19/07/2020,0.002,0.00034,0,0
LUNDWOOD/STW,GRIMETHORPE/STW,229,STW,1,19/07/2020,1.826,0.31042,0,0
HULL/STW,GRIMSTON/STW,230,STW,1,19/07/2020,0.004,0.00068,0,0
BRADFORD ESHOLT/NO 2 STW,GRIMWITH/STW,231,STW,1,19/07/2020,0.02,0.0034,0,0
BRADFORD ESHOLT/NO 2 STW,GRINTON EAST/STW,232,STW,1,19/07/2020,0.006,0.00102,0,0
BRADFORD ESHOLT/NO 2 STW,GRINTON WEST/STW,233,STW,1,19/07/2020,0.002,0.00034,0,0
YORK NABURN/STW,GROSMONT/STW,234,STW,1,19/07/2020,0.044,0.00748,0,0
BRADFORD ESHOLT/NO 2 STW,GUNNERSIDE/NO 2 STW,235,STW,1,19/07/2020,0.028,0.00476,0,0
BRADFORD ESHOLT/NO 2 STW,HACKFORTH/NO 2 STW,236,STW,1,19/07/2020,0.012,0.00204,0,0
LUNDWOOD/STW,HAIGH LANE/STW,237,STW,1,19/07/2020,0.004,0.00068,0,0
DEWSBURY/STW,HAIGH/STW,238,STW,1,19/07/2020,0.022,0.00374,0,0
BRIDLINGTON/STW,HAISTHORPE/STW,239,STW,1,19/07/2020,0.012,0.00204,0,0
HUDDERSFIELD/NO 2 STF,HALIFAX COPLEY/STW,240,STF/D,3,19/07/2020,27.84588149,13.33,0,0
BRADFORD ESHOLT/NO 2 STW,HALLAS BRIDGE/STW,241,STW,1,19/07/2020,0.004,0.00068,0,0
KNOSTROP/STW,HAMBLETON/STW,242,STW,1,19/07/2020,0.644,0.10948,0,0
HUDDERSFIELD/NO 2 STF,HARDEN/STW,243,STW,1,19/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,HARDRAW/STW,244,STW,1,19/07/2020,0.008,0.00136,0,0
YORK NABURN/STW,HARDSTRUGGLE COTTAGE/STW,245,STW,1,19/07/2020,0.002,0.00034,0,0
BRADFORD ESHOLT/NO 2 STW,HARECROFT/STW,246,STW,1,19/07/2020,0.016,0.00272,0,0
KNOSTROP/STW,HARLEY/STW,247,STW,1,19/07/2020,0.09,0.0153,0,0
ALDWARKE/STW,HARLINGTON/STW,248,STW,1,19/07/2020,0.304,0.05168,0,0
YORK NABURN/STW,HAROME/STW,249,STW,1,19/07/2020,0.224,0.03808,0,0
BRADFORD ESHOLT/NO 2 STW,HARROGATE NORTH/STW,250,STF/T,2,19/07/2020,7.036,3.518,1,0
YORK NABURN/STW,HARROGATE SOUTH/STW,251,STF/D,3,19/07/2020,4.510997752,2.537,0,0
SANDALL/STW,HARTON/STW,252,STW,1,19/07/2020,0.012,0.00204,0,0
YORK NABURN/STW,HAWES/STW,253,STW,1,19/07/2020,0.188,0.03196,0,0
YORK NABURN/STW,HAXBY WALBUTTS/STW,254,STW,1,19/07/2020,2.884,0.49028,0,0
HULL/STW,HAYBURN WYKE HOTEL/STW,255,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,HAYTON/STW,256,STW,1,19/07/2020,0.008,0.00136,0,0
BRADFORD ESHOLT/NO 2 STW,HEALAUGH REETH/STW,257,STW,1,19/07/2020,0.006,0.00102,0,0
YORK NABURN/STW,HEALAUGH TADCASTER/STW,258,STW,1,19/07/2020,0.014,0.00238,0,0
BRADFORD ESHOLT/NO 2 STW,HEBDEN/STW,259,STW,1,19/07/2020,0.032,0.00544,0,0
HULL/STW,HEDON/STW,260,STW,1,19/07/2020,0.784,0.13328,0,0
YORK NABURN/STW,HELMSLEY/STW,261,STW,1,19/07/2020,0.256,0.04352,0,0
YORK NABURN/STW,HELPERBY/STW,262,STW,1,19/07/2020,0.096,0.01632,0,0
KNOSTROP/STW,HEMINGBROUGH/NO 2 STW,263,STW,1,19/07/2020,0.288,0.04896,0,0
BRADFORD ESHOLT/NO 2 STW,HETTON/STW,264,STW,1,19/07/2020,0.052,0.00884,0,0
BLACKBURN MEADOWS/STW,HIGH BRADFIELD/STW,265,STW,1,19/07/2020,0.006,0.00102,0,0
LUNDWOOD/STW,HIGH HOYLAND/STW,266,STW,1,19/07/2020,0.008,0.00136,0,0
KNOSTROP/STW,HIGH MELTON/STW,267,STW,1,19/07/2020,0.014,0.00238,0,0
HUDDERSFIELD/NO 2 STF,HIGH ROYD/NO 2 STW,268,STW,1,19/07/2020,1.478,0.25126,0,0
YORK NABURN/STW,HILL VIEW/STW,269,STW,1,19/07/2020,0.02,0.0034,0,0
KNOSTROP/STW,HILLAM/STW,270,STW,1,19/07/2020,0.268,0.04556,0,0
YORK NABURN/STW,HINDERWELL/STW,271,STW,1,19/07/2020,0.298,0.05066,0,0
BRADFORD ESHOLT/NO 2 STW,HOLLINGWELL HILL/STW,272,STW,1,19/07/2020,0.006,0.00102,0,0
HULL/STW,HOLLYM/STW,273,STW,1,19/07/2020,0.012,0.00204,0,0
LUNDWOOD/STW,HOLME HOUSE/STW,274,STW,1,19/07/2020,0.02,0.0034,0,0
YORK NABURN/STW,HOLME ON SPALDING MR/STW,275,STW,1,19/07/2020,0.424,0.07208,0,0
HULL/STW,HOLME ON THE WOLDS/STW,276,STW,1,19/07/2020,0.004,0.00068,0,0
OLD WHITTINGTON/STW,HOLMESFIELD/STW,277,STW,1,19/07/2020,0.064,0.01088,0,0
HULL/STW,HOLMPTON/STW,278,STW,1,19/07/2020,0.01,0.0017,0,0
YORK NABURN/STW,HOLTBY/STW,279,STW,1,19/07/2020,0.02,0.0034,0,0
LUNDWOOD/STW,HOOD GREEN/STW,280,STW,1,19/07/2020,0.03,0.0051,0,0
SANDALL/STW,HOOK/STW,281,STW,1,19/07/2020,0.128,0.02176,0,0
